Release,File,NR,NAuth,LOC_added_sum,LOC_added_max,LOC_added_avg,LOC_deleted_sum,LOC_deleted_max,LOC_deleted_avg,Churn_sum,Churn_max,Churn_avg,ChgSetSize_max,ChgSetSize_avg
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Location.java,5,1,30,13,6.0,37,24,7.4,67,37,13.4,928,500.4
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java,4,1,21,10,5.25,19,14,4.75,40,24,10.0,928,605.25
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLFactory.java,6,2,65,37,10.833333333333334,118,55,19.666666666666668,183,92,30.5,928,404.5
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLWriter.java,4,1,36,23,9.0,38,32,9.5,74,55,18.5,928,605.25
0.9.6,openjpa-lib/src/main/java/sun/misc/Perf.java,1,1,0,0,0.0,29,29,29.0,29,29,29.0,11,11.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/conf/NoneConfigurationProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/conf/ValueListener.java,1,1,8,8,8.0,9,9,9.0,17,17,17.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/jdbc/ConnectionDecorator.java,1,1,8,8,8.0,11,11,11.0,19,19,19.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/log/LogFactory.java,1,1,7,7,7.0,8,8,8.0,15,15,15.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/meta/MetaDataFilter.java,1,1,24,24,24.0,32,32,32.0,56,56,56.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java,1,1,15,15,15.0,21,21,21.0,36,36,36.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/rop/AbstractListIterator.java,1,1,18,18,18.0,29,29,29.0,47,47,47.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/rop/SoftRandomAccessResultList.java,1,1,12,12,12.0,19,19,19.0,31,31,31.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/util/BytecodeWriter.java,1,1,7,7,7.0,9,9,9.0,16,16,16.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/util/Closeable.java,1,1,5,5,5.0,7,7,7.0,12,12,12.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/util/ParseException.java,1,1,19,19,19.0,30,30,30.0,49,49,49.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java,1,1,10,10,10.0,13,13,13.0,23,23,23.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/xml/Commentable.java,1,1,13,13,13.0,17,17,17.0,30,30,30.0,249,249.0
0.9.6,openjpa-lib/{ => main}/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java,1,1,18,18,18.0,30,30,30.0,48,48,48.0,249,249.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/ant/AbstractTask.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/BooleanValue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/Configurable.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/Configuration.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/ConfigurationProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/Configurations.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/DoubleValue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/FileValue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/GenericConfigurable.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/IntValue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/MapConfigurationProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/ObjectValue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/PluginListValue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/PluginValue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/StringListValue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/StringValue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/Value.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/conf/ValueListener.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/AbstractJDBCListener.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/ConfiguringConnectionDecorator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/ConnectionDecorator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/DataSourceLogs.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/DelegatingConnection.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/DelegatingDataSource.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/JDBCEventConnectionDecorator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/log/AbstractLog.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/log/CommonsLogFactory.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/log/Log.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/log/Log4JLogFactory.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/log/LogFactory.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/log/LogFactoryAdapter.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/log/LogOutputStream.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/log/MultiLogFactory.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/log/NoneLogFactory.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/CFMetaDataParser.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/CFMetaDataSerializer.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/ClassArgParser.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/ClassMetaDataIterator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/ClasspathMetaDataIterator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/MetaDataIterator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/ResourceMetaDataIterator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/SourceTracker.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/SourceTrackers.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/URLMetaDataIterator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/XMLMetaDataSerializer.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/AbstractListIterator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/EagerResultList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/LazyForwardResultList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/ListResultList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/ListResultObjectProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/MergedResultObjectProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/RandomAccessResultList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/ResultList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/ResultListIterator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/ResultObjectProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/ResultObjectProviderIterator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/SimpleResultList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/SoftRandomAccessResultList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/rop/WindowResultList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/AbstractEventManager.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/Base16Encoder.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/BytecodeWriter.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/Closeable.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/CodeFormat.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/EventManager.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/Files.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/JavaVersions.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/LRUMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/Localizer.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/MultiClassLoader.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/Options.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/ParameterTemplate.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/ParseException.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/ReferenceHashMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/ReferenceMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/Services.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/SimpleRegex.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/SimpleResourceBundleProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/SizedMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/StreamResourceBundleProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/StringDistance.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/TemporaryClassLoader.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/TypedProperties.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/ZipResourceBundleProvider.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/AbstractCollection.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/AbstractQueue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/AbstractSet.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/Arrays.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashSet.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentLinkedQueue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/CondVar.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/Condition.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArrayList.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArraySet.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/FIFOCondVar.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/FIFOWaitQueue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/Lock.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/NanoTimer.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/Queue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/ReentrantLock.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/TimeUnit.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/Utils.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/util/concurrent/WaitQueue.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/xml/Commentable.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/xml/DocTypeReader.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/xml/Location.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
0.9.6,openjpa-lib/{ => src}/main/java/org/apache/openjpa/lib/xml/XMLFactory.java,1,1,0,0,0.0,0,0,0.0,0,0,0.0,236,236.0
