Release,File,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,NSmells,NR,NAuth,LOC_added_sum,LOC_added_max,LOC_added_avg,LOC_deleted_sum,LOC_deleted_max,LOC_deleted_avg,Churn_sum,Churn_max,Churn_avg,ChgSetSize_max,ChgSetSize_avg,Buggy
1.1.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryResultCacheImpl.java,8,10,2,8,16,1,0,15,0,0.1,0.0,0.0,10,0,9,1,0,0,9,0,0,0,1,0,0,1,0,0,1,0,1,37,7,0,4,0,2,0,0,2,0,2,1,0,0,0,43,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/BlobValueHandler.java,5,7,2,5,2,2,0,3,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,13,2,0,0,0,0,0,1,2,0,2,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreManager.java,17,19,2,17,60,1,0,35,600,0.8333333,0.0,0.0,36,0,30,0,6,0,36,4,1,0,1,0,0,0,1,0,0,0,2,134,29,2,14,0,2,0,2,18,0,16,6,0,0,0,430,1025,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PCleanState.java,2,3,1,2,13,2,0,2,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sqrt.java,2,3,1,2,3,3,0,0,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InheritanceOrderedMetaDataList.java,2,3,1,2,12,1,0,14,0,0.42857143,0.0,0.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,0,0,0,35,9,1,2,0,0,0,2,4,0,4,2,0,0,0,24,1,0,5,2,1,74,72,37.0,0,0,0.0,74,72,37.0,3,2.0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCColumnOrder.java,6,7,1,6,12,1,0,2,22,0.6666667,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,0,0,2,0,0,0,0,0,31,6,0,3,0,2,1,0,4,0,2,1,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java,6,8,2,6,29,1,0,19,0,0.6,0.0,0.0,9,0,9,0,0,0,9,0,0,0,5,0,0,5,0,0,3,0,2,84,8,3,13,2,4,0,8,25,1,15,2,0,0,0,71,1,0,12,1,1,6,6,6.0,1,1,1.0,7,7,7.0,1,1.0,No
1.1.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataFactory.java,35,40,5,35,117,2,0,79,709,0.93589747,0.0,0.0,39,0,19,7,13,0,32,0,0,0,8,1,0,8,0,0,2,0,12,246,44,8,37,1,17,15,2,40,0,25,3,0,0,0,161,1,3,43,4,2,36,20,9.0,22,11,5.5,58,28,14.5,7,4.25,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/MethodStoreQuery.java,11,14,3,11,12,3,0,11,13,0.9166667,0.0,0.0,6,0,5,1,0,0,5,0,0,0,6,5,1,5,0,0,5,0,0,140,7,1,5,1,1,2,7,13,4,11,3,0,1,0,67,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/ant/AbstractTask.java,14,15,1,14,27,2,0,32,79,0.875,0.0,0.0,14,0,9,1,4,0,13,2,0,0,8,1,0,3,5,0,2,0,8,81,6,2,8,1,1,1,2,27,0,17,3,0,0,0,136,1025,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMappingInfo.java,20,28,8,20,63,2,0,62,92,0.7857143,0.0,0.0,21,0,20,0,1,0,21,0,0,0,6,1,0,6,0,0,1,0,2,141,19,0,25,0,5,6,5,42,0,22,2,2,0,0,133,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/StringContains.java,2,2,0,2,8,1,0,2,10,0.8,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,1,0,0,0,1,0,0,20,7,0,3,0,0,1,3,1,0,1,1,0,0,0,36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/J2DoPriv5Helper.java,2,3,1,2,3,2,0,0,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,3,0,0,41,1025,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.1.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ConfiguringConnectionDecorator.java,3,3,0,3,12,2,0,1,3,0.5714286,0.0,0.0,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,72,4,0,5,0,0,0,4,7,0,3,1,0,1,0,59,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/util/Id.java,5,10,5,5,24,2,0,15,8,0.5833333,0.0,0.0,12,1,10,0,2,0,12,0,0,0,2,1,0,2,0,0,2,0,4,63,8,0,7,1,6,2,9,12,3,4,3,0,0,0,69,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/Caches.java,1,3,2,1,5,1,0,10,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,20,2,1,1,1,0,0,0,5,0,4,3,0,0,0,46,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MapTableFieldStrategy.java,20,25,5,20,27,4,4,29,153,0.9444444,0.0,0.0,18,0,16,0,2,0,18,0,0,0,1,1,0,1,0,0,1,0,0,81,16,1,4,1,2,2,14,7,0,7,3,0,0,0,92,1025,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanEqualExpression.java,2,3,1,2,4,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,2,0,1,0,0,0,1,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerCollectionTableFieldStrategy.java,27,29,2,27,44,5,0,63,113,0.8421053,0.0,0.0,19,0,16,1,2,0,18,0,0,0,6,1,0,6,0,0,1,0,7,133,15,4,9,0,1,3,3,39,0,32,3,0,0,0,114,1,0,23,1,1,250,250,250.0,0,0,0.0,250,250,250.0,26,26.0,Yes
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationStrategies.java,17,30,13,17,44,1,0,49,0,0.25,0.0,0.0,8,8,6,2,0,0,6,0,0,0,1,1,0,1,0,0,1,0,3,82,10,1,11,0,1,9,7,20,2,15,3,0,0,0,126,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/event/SingleJVMRemoteCommitProvider.java,4,5,1,4,5,2,0,6,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,17,0,1,1,0,0,0,0,3,0,3,2,0,0,0,53,1,0,3,1,1,65,65,65.0,64,64,64.0,129,129,129.0,66,66.0,Yes
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Size.java,2,3,1,2,6,3,0,3,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,1,0,3,0,2,0,0,0,1,0,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/AbstractMetaDataFactory.java,7,8,1,7,17,1,1,5,97,0.90000004,0.0,0.0,15,0,15,0,0,0,15,0,0,0,6,0,0,0,6,0,0,0,1,51,6,0,1,0,1,1,1,13,0,6,1,0,0,0,76,1025,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/meta/SequenceMetaData.java,13,25,12,13,48,1,0,30,410,0.9332386,0.0,0.0,32,0,27,0,5,0,32,0,0,1,22,8,3,19,0,0,9,0,3,163,21,0,6,2,2,14,6,41,0,27,2,0,1,0,156,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/BindValueVariableExpression.java,3,4,1,3,3,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,1,0,0,1,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Avg.java,2,3,1,2,3,3,0,0,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCWildcardMatch.java,9,11,2,9,3,2,0,9,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,13,0,0,1,0,0,3,2,3,0,3,2,0,0,0,52,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Multiply.java,3,4,1,3,2,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/conf/MetaDataCacheMaintenance.java,14,16,2,14,28,1,0,46,0,0.55,0.0,0.0,10,2,6,4,0,0,6,0,0,0,4,0,0,4,0,0,3,0,4,101,3,6,4,3,1,24,10,28,12,26,3,0,0,0,102,1,13,26,5,1,267,183,53.4,65,36,13.0,332,183,66.4,22,5.6,Yes
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/util/MapChangeTrackerImpl.java,2,5,3,2,31,2,0,14,4,0.5,0.0,0.0,9,0,6,0,3,0,9,0,0,0,2,0,0,2,0,0,1,0,0,59,2,0,9,0,2,0,0,7,3,2,4,0,0,0,43,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/ObjectData.java,10,15,5,10,60,1,0,51,24,0.59375,0.0,0.0,16,4,12,4,0,0,12,0,0,0,4,0,0,4,0,0,0,0,17,146,26,11,11,0,3,14,9,45,7,39,2,0,0,0,135,17,0,26,1,1,1,1,1.0,1,1,1.0,2,2,2.0,1,1.0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/event/MethodLifecycleCallbacks.java,4,6,2,4,26,1,1,22,3,0.57575756,0.0,0.0,11,2,9,1,1,0,10,0,0,0,3,1,0,3,0,0,1,0,6,64,10,3,10,0,1,2,4,16,1,11,3,0,0,0,87,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java,13,14,1,13,149,1,0,73,0,0.67105263,0.0,0.0,76,0,75,0,1,0,76,0,0,0,3,0,0,3,0,0,3,0,0,578,53,0,3,68,3,0,0,5,0,3,1,0,0,0,130,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapInverseKeyFieldStrategy.java,22,24,2,22,26,6,0,34,190,0.95,0.0,0.0,20,0,17,0,3,0,20,0,0,0,1,1,0,1,0,0,1,0,1,78,15,0,6,0,4,2,0,6,0,6,1,1,0,0,92,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,18,23,5,18,206,1,2,65,4957,0.94174755,0.0,0.0,103,0,86,10,7,0,93,0,0,0,9,3,2,5,2,0,7,0,2,484,36,9,59,0,13,20,20,79,7,50,5,0,0,0,258,1,0,90,1,1,10,10,10.0,3,3,3.0,13,13,13.0,19,19.0,Yes
1.1.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java,6,7,1,6,40,1,0,21,24,0.7407408,0.0,0.0,9,2,5,4,0,0,5,0,0,0,3,1,0,3,0,0,2,0,6,103,10,10,2,1,0,5,35,55,13,30,3,0,0,0,100,1,1,13,1,1,23,23,23.0,1,1,1.0,24,24,24.0,2,2.0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedCharArrayFieldStrategy.java,15,17,2,15,16,4,0,21,15,0.71428573,0.0,0.0,7,0,2,0,5,0,7,0,0,0,2,1,0,2,0,0,1,0,4,40,4,1,6,1,2,1,5,10,0,9,2,0,0,0,74,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractDiscriminatorStrategy.java,12,17,5,12,8,2,4,11,13,0.72222227,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,1,0,1,2,0,1,0,1,29,4,0,0,0,0,1,0,7,0,5,2,0,0,0,67,1025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CompareExpression.java,6,16,10,6,13,2,9,11,0,0.2,0.0,0.0,5,0,2,0,3,0,5,1,0,0,2,0,0,2,0,0,2,0,6,37,2,0,6,0,2,0,0,14,0,10,1,0,0,0,35,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaParser.java,23,28,5,23,97,2,0,95,387,0.88445383,0.0,0.0,34,1,6,23,5,0,11,0,0,0,14,1,0,14,0,0,6,0,10,334,17,10,29,1,0,58,8,93,2,56,3,0,4,0,211,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCacheImpl.java,9,11,2,9,31,1,0,27,0,0.5833334,0.0,0.0,18,0,17,1,0,0,17,0,0,0,2,0,0,2,0,0,2,0,13,69,11,1,9,1,2,0,1,4,0,4,2,0,0,0,60,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/MappingFactoryValue.java,7,9,2,7,25,2,0,19,6,0.6666667,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,1,0,3,0,0,1,0,0,62,2,0,13,0,3,5,1,25,2,12,3,0,0,0,77,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,24,31,7,24,272,1,0,179,1491,0.9478494,0.0,0.0,62,3,42,13,0,7,49,0,0,0,30,13,12,18,0,0,18,0,2,754,45,54,62,8,4,76,60,225,4,165,8,1,1,0,409,1,30,201,3,3,20,14,6.666666666666667,17,8,5.666666666666667,37,22,12.333333333333334,16,11.333333333333334,Yes
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/util/ClassResolverImpl.java,2,2,0,2,9,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,16,2,0,8,0,2,0,0,5,0,3,2,0,0,0,15,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbeddedClassStrategy.java,12,16,4,12,16,3,0,30,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,3,33,10,0,8,0,0,1,9,6,0,6,1,0,0,0,54,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CurrentDate.java,7,8,1,7,8,3,0,2,8,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,25,2,0,0,0,0,0,0,1,0,1,1,0,0,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationFieldStrategy.java,39,44,5,39,179,3,0,188,691,0.93421054,0.0,0.0,38,0,29,9,0,0,29,0,0,0,2,1,0,2,0,0,1,0,13,449,56,8,87,1,11,15,52,122,1,88,6,2,0,0,220,1,1,98,1,1,3,3,3.0,1,1,1.0,4,4,4.0,8,8.0,Yes
1.1.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OptimisticLockException.java,3,5,2,3,14,2,0,11,46,0.6666667,0.0,0.0,13,0,11,2,0,0,11,0,0,0,3,0,0,3,0,0,0,0,1,53,7,0,1,0,1,0,0,9,0,3,0,0,0,0,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Null.java,2,3,1,2,3,2,0,0,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask.java,13,14,1,13,23,4,0,16,0,0.7962963,0.0,0.0,18,0,16,0,2,0,18,0,0,0,6,1,0,1,5,0,1,0,3,90,1,0,0,0,0,2,0,31,0,10,1,0,2,0,119,1,0,4,4,2,35,28,8.75,11,7,2.75,46,35,11.5,1,1.0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java,11,140,129,11,208,2,2,76,1393,0.9642632,0.0,0.0,55,0,52,0,0,3,55,0,0,0,29,7,7,22,0,0,7,0,6,330,51,8,49,0,4,13,39,98,8,50,6,0,0,0,240,1,0,68,2,2,22,14,11.0,1,1,0.5,23,15,11.5,8,7.0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,9,28,19,9,277,1,0,74,207,0.79629636,0.0,0.0,27,27,19,8,0,0,19,0,0,0,8,8,0,8,0,0,8,0,57,501,121,6,120,5,54,13,46,135,24,76,5,0,0,0,236,1,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/BootstrapException.java,1,3,2,1,6,4,0,0,13,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,22,2,0,0,0,0,0,0,2,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/util/DoubleId.java,2,6,4,2,12,2,0,4,0,0.0,0.0,0.0,9,0,7,0,2,0,9,0,0,0,1,0,0,1,0,0,1,0,4,32,5,0,3,0,5,0,3,2,1,1,0,0,0,0,25,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassDiscriminatorStrategy.java,11,14,3,11,8,3,0,14,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,24,3,1,2,0,0,0,0,2,0,1,2,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SelectResultObjectProvider.java,7,11,4,7,26,1,3,15,7,0.6904762,0.0,0.0,14,0,13,0,1,0,14,0,0,0,6,0,0,6,0,0,3,0,0,81,9,0,6,1,1,0,4,16,0,7,3,0,0,0,68,1025,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Bootstrap.java,9,10,1,9,20,1,0,22,15,0.71428573,0.0,0.0,7,7,4,3,0,0,4,0,0,0,2,2,0,2,0,0,1,0,14,73,9,0,3,5,0,10,0,13,1,9,2,0,0,0,78,1,0,11,2,1,4,2,2.0,4,2,2.0,8,4,4.0,19,11.0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/CharArrayValueHandler.java,8,10,2,8,6,2,0,6,6,0.75,0.0,0.0,4,1,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,3,20,5,0,2,0,2,0,0,3,0,3,1,0,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/AndExpression.java,8,9,1,8,9,1,0,8,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,37,1,0,0,0,0,5,0,8,0,8,1,0,0,0,47,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EqualExpression.java,2,3,1,2,5,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAVersionAndConfigurationTypeValidationPolicy.java,3,3,0,3,8,1,0,3,4,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,19,4,0,1,0,0,0,4,2,0,2,1,0,0,0,51,1,0,5,1,1,66,66,66.0,0,0,0.0,66,66,66.0,22,22.0,Yes
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/util/InternalException.java,2,32,30,2,7,2,0,1,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java,31,34,3,31,51,5,0,80,92,0.8088235,0.0,0.0,17,0,16,1,0,0,16,0,0,0,4,1,0,4,0,0,1,0,17,180,14,6,7,0,2,6,6,53,0,44,3,1,0,0,116,1,0,25,2,2,316,313,158.0,1,1,0.5,317,313,158.5,26,14.0,Yes
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ReflectingPersistenceCapable.java,18,19,1,18,88,1,0,76,284,0.7675675,0.0,0.0,37,0,32,5,0,0,32,0,0,0,5,0,0,5,0,0,0,0,15,214,31,5,22,0,13,0,12,30,0,24,3,0,0,0,118,1,0,45,2,1,68,49,34.0,34,19,17.0,102,64,51.0,27,24.5,Yes
1.1.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/ConfigurationImpl.java,28,33,5,28,187,1,2,150,1548,0.9371795,0.0,0.0,60,1,52,6,2,0,54,0,1,2,13,2,2,11,0,0,3,0,38,515,59,18,50,11,15,37,38,134,23,95,3,0,0,0,362,1,3,100,4,2,53,24,13.25,69,41,17.25,122,53,30.5,27,11.75,Yes
1.1.0,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/SizedConcurrentHashMap.java,4,6,2,4,18,4,0,14,0,0.27272728,0.0,0.0,11,0,7,2,2,0,9,0,0,0,1,0,0,1,0,0,0,0,1,47,4,1,3,0,0,0,2,4,1,3,2,0,0,0,82,1,0,8,3,1,170,152,56.666666666666664,42,34,14.0,212,152,70.66666666666667,66,23.333333333333332,Yes
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ClearFieldManager.java,2,6,4,2,12,2,2,0,66,0.9166667,0.0,0.0,12,1,11,0,1,0,12,0,0,0,1,1,0,1,0,0,1,0,0,38,11,0,0,0,0,0,7,1,0,1,0,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TimeSeededSeq.java,3,3,0,3,7,1,0,2,13,0.6428572,0.0,0.0,7,0,7,0,0,0,7,0,0,2,2,0,0,2,0,0,0,0,1,23,3,0,0,0,0,0,1,4,0,2,0,0,0,0,45,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyMap.java,16,20,4,16,34,2,0,43,3,0.6,0.0,0.0,10,0,1,3,6,0,7,0,0,1,2,1,0,2,0,0,2,0,7,259,14,1,10,5,3,1,10,38,0,36,2,4,2,0,67,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.1.0,openjpa-slice/src/main/java/org/apache/openjpa/slice/ExecutorServiceValue.java,9,11,2,9,9,4,0,22,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,2,0,2,0,0,0,0,8,49,1,0,0,1,0,14,2,15,0,9,2,0,0,0,59,1,0,3,3,1,114,112,38.0,6,5,2.0,120,112,40.0,27,15.0,Yes
